id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
40723,6714,Baldr Force,"As a hacker of the renowned hacking group ""Steppenwolf"", Tooru Souma and his partners earn their living by hacking into servers and selling the information they steal.

As the last hacking before disbanding their group, they hacked into a military server, but soon they find this is a setup by the military to lure terrorists, and they were drawn into battle between two factions. At the end, one of Tooru Souma's friends was killed by an unknown Simulacrum, while most of other group members have been arrested. To investigate and avenge his friend's death, Tooru Souma accepted the offer to join the military.",2002-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40725,50907,Backyard Baseball (GBA),NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41033,2972,The Lord of the Rings: The Fellowship of the Ring,NULL,2002-09-25 00:00:00.000,12,NULL,50.7500,4,55.1909,46
41055,20283,Kingdom Hearts Final Mix,"Several new cutscenes were added. The first, shown after Sora fights Leon in Traverse Town, has Riku lost in Hollow Bastion, calling out for his friends and Maleficent looking on. Another, played after Sora speaks to Kairi in the underground waterway in Traverse Town, showed Riku lost in the Realm of Darkness after Ansem, Seeker of Darkness took his body. There, he is assisted by King Mickey who reveals that he has the realm's Keyblade. Neither of these cutscenes used any new audio and instead the subtitles were seen on a black screen.

An optional cutscene was a confrontation between Cloud and Sephiroth, seen after the player defeats Sephiroth. Cutscenes were provided for the Unknown, using spliced voice acting for Sora and Goofy, but shaking text on a black screen for the Unknown.

A minor cutscene was also added near the start of the game on the second day on Destiny Islands, where it is revealed that the lucky charm Kairi makes out of Thalassa Shells is the Oathkeeper charm she later gives to Sora.",2002-12-26 00:00:00.000,4,NULL,NULL,NULL,71.9938,31
41196,144894,Dancing Stage EuroMIX 2,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41906,597,America's Army,NULL,2002-07-04 00:00:00.000,2,NULL,60.0000,1,70.0123,10
42875,49199,Driver 2 Advance,NULL,2002-11-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42973,62839,Dancing Stage Max,NULL,2002-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43597,9700,Higurashi: When They Cry,NULL,2002-08-10 00:00:00.000,9,NULL,90.0000,4,89.8168,21
43975,46791,Puzzle King,NULL,2002-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44571,72121,Critical Bullet: 7th Target,NULL,2002-10-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44779,3840,Burnout 2: Point of Impact,NULL,2002-09-30 00:00:00.000,21,NULL,85.0000,6,75.7021,44
44809,67859,Bomberman Jetters: Densetsu no Bomberman,NULL,2002-10-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44848,66218,VM Japan: Vantage Master - Mystic Far East,NULL,2002-06-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45137,66804,Frontline Attack: War Over Europe,NULL,2002-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45338,6220,Unreal Championship,NULL,2002-09-24 00:00:00.000,5,NULL,80.0000,1,79.5268,7
46401,4072,Pool Edge,NULL,2002-10-25 00:00:00.000,NULL,NULL,NULL,NULL,25.0000,0
46612,135500,Show do Milhão Júnior,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46617,5755,Break Nine: World Billiards Tournament,NULL,2002-07-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46915,49281,Butt Ugly Martians: B.K.M. Battles,NULL,2002-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46949,4120,Shaman King : Spirit of Shamans,NULL,2002-06-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47121,44725,Funky Boxers,NULL,2002-12-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47797,135820,Kingdom Under Fire: Gold,NULL,2002-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47862,49419,Black Matrix Zero,NULL,2002-08-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48046,4023,Mutsu Tonohohon,NULL,2002-07-19 00:00:00.000,NULL,NULL,NULL,NULL,23.0000,0
48064,49157,Crazy Chase,NULL,2002-11-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48131,51818,Icewind Dale II Complete,NULL,2002-10-16 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
48359,8265,Shox: Rally Reinvented,NULL,2002-09-23 00:00:00.000,1,NULL,70.0000,1,NULL,NULL
48822,8722,Soldat,NULL,2002-05-09 00:00:00.000,8,NULL,NULL,NULL,83.4299,16
48966,170008,Donkey Kong Jr.-e,"After the events of Donkey Kong, Mario has captured Donkey Kong as revenge for kidnapping his lady friend and Donkey Kong Jr. has to save him. However, every time Donkey Kong Jr. gets close to freeing his father, Mario just pushes him further away.",2002-09-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48984,68221,Cycling Manager 2,NULL,2002-06-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49125,6354,Green Eggs and Ham,NULL,2002-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49129,125320,LEGO Studios Backlot,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49913,133869,Snake EX,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50003,65646,Nijiiro Dodge Ball: Otome Tachi no Seishun,NULL,2002-12-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50011,11809,.hack//Outbreak,"After draining the third Phase, Kite and BlackRose are shocked to find the Lambda server corrupted. Kite encounters Mia, who isn't acting like her normal self. Mia lacks her usual energy and is not in the mood to join Kite. At Mac Anu, Mistral reveals that she is a pregnant housewife and as a result can't continue to aid Kite despite her wish to see the adventure through to the end. As a result of these events happening at around the same time, Kite begins to doubt if he is doing the right thing, much to the dismay of BlackRose. Even so, Kite continues to follow clues wherever he finds them. 
 
At Σ Chatting Snaring Twins, Kite travels the dungeon alone and picks up data left by Harald. At the bottom is Balmung fighting a Data Bug by himself. After Kite helps him defeat the anomaly, the two talk and finally decide to join forces, agreeing that they need each other's power. Balmung leads Kite deeper and into another white room, this one with hundreds of butterflies in it.",2002-12-12 00:00:00.000,5,NULL,NULL,NULL,70.0174,5
50107,126113,Combattre ou Mourir,"In the near future, three armies have developed to the point of controlling Earth, and fight to expand their borders. 
It all starts when China attacks Russia, and creates the Great Empire. It starts conquering Asian lands, and Australia in a relative world indifference. A new energy source is discovered, that lets the economy boom again, but it proves itself a huge threat (it's basically a new atom, that is a stable isotope of a really unstable one), and to prevent the Great Empire from accessing too much of it, an Alliance is formed between Europe and the US, and the 3rd World War starts. 
 
After 40 years of war, without a winner, a group of pacifists exile themselves on the Moon, and become the Mooners. They then enter the War to try and protect what remains of Earth, and that's when the story of players start, by enrolling in one of these three factions...",2002-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50279,43627,International Cue Club,NULL,2002-10-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50895,49361,Pinball Challenge Deluxe,NULL,2002-08-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50983,111740,Munkiki's Castles,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51075,3464,Custom Robo GX,NULL,2002-07-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51187,5758,Bruce Lee: Quest of the Dragon,NULL,2002-07-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51385,11808,.hack//Mutation,"Kite and BlackRose return to Θ Chosen Hopeless Nothingness but find part of the area locked off. After a quick intervention with Balmung, the two return to Dun Loireag, where Kite is told that his Book of Law he won from the Level Up Campaign has an error that prevents it from being installed, so it is replaced with the Book of Absolute (which also cannot be installed). BlackRose claims to have never heard of the event. 
 
The two receive e-mails telling them to come to Θ Soaring Sky Bounded Abyss if they want to know more about the coma victims. It is actually a trap set up by system administrator Lios. Lios says that they should not pursue the matter any further and proceeds to delete Kite's character data along with the bracelet. Helba, however, interferes, saying that they cannot be deleted because of a mysterious encryption implanted in their character data. She introduces the theory that The World is based on the Epitaph of Twilight, telling the two to look to the Epitaph for clues. She then suggests to Lios to observe the two rather than try to delete them. Lios eventually agrees, deciding to use the two and the unique abilities of the bracelet to investigate the corrupted areas.",2002-09-09 00:00:00.000,7,NULL,67.0000,1,70.0192,8
51518,166490,FILA World Tour Tennis,NULL,2002-10-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51822,49555,Combat Choro Q: Advance Daisakusen,NULL,2002-09-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52511,8079,The Revenge of the Smurfs,NULL,2002-10-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52803,3971,Largo Winch: Empire Under Threat,NULL,2002-09-06 00:00:00.000,NULL,NULL,NULL,NULL,50.4124,5
53028,4224,Ultimate Muscle: Legends vs. New Generation,NULL,2002-11-22 00:00:00.000,NULL,NULL,80.0000,1,62.0000,0
53103,69840,Inquisition,NULL,2002-11-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53258,144365,Microsoft: My Personal Tutor 1st & 2nd Grade,NULL,2002-05-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53486,37550,Digital Monster: D Project,NULL,2002-08-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53569,37556,One Piece Grand Battle: Swan Colosseum,NULL,2002-08-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54181,3438,Outlaw Golf,NULL,2002-06-10 00:00:00.000,1,NULL,NULL,NULL,58.0000,1
54307,4159,Space Raiders,NULL,2002-12-19 00:00:00.000,NULL,NULL,NULL,NULL,35.0000,1
55029,5962,NFL Fever 2003,NULL,2002-08-06 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
55052,98558,Disney's Lilo & Stitch: Hawaiian Adventure,NULL,2002-06-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56080,23759,Natural Selection,NULL,2002-10-31 00:00:00.000,1,NULL,60.0000,1,NULL,NULL
56109,6163,Steel Battalion,NULL,2002-09-12 00:00:00.000,1,NULL,76.5000,3,NULL,NULL
56112,93353,Masq,NULL,2002-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
56166,3904,Eisei Meijin VI,NULL,2002-09-26 00:00:00.000,NULL,NULL,NULL,NULL,23.0000,0
56280,22071,Virtua Cop: Elite Edition,NULL,2002-08-15 00:00:00.000,NULL,NULL,40.0000,1,NULL,NULL
56404,37372,Inuyasha: Kagome no Yume Nikki,NULL,2002-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56615,3926,Gakuen Toshi Vara Noir,NULL,2002-10-31 00:00:00.000,NULL,NULL,NULL,NULL,23.0000,0
56765,6489,Karnaaj Rally,NULL,2002-11-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57400,49339,Disney's Tarzan: Return to the Jungle,NULL,2002-10-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57566,5936,Murakumo: Renegade Mech Pursuit,NULL,2002-07-25 00:00:00.000,NULL,NULL,40.0000,1,NULL,NULL
57630,6014,Robot Wars: Extreme Destruction,NULL,2002-10-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57966,26024,Pro Tennis WTA Tour,NULL,2002-05-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58281,62146,USA Racer,NULL,2002-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
58439,49241,Shrek: Hassle at the Castle,NULL,2002-10-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58496,43340,XII Stag,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58560,122538,Taiko no Tatsujin: Tatacon de Dodon ga Don,NULL,2002-10-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59155,1289,Ratchet & Clank,"On a fine day on the planet Veldin, a furry Lombax named Ratchet is working on his spaceship when a robot crash lands near his home. Ratchet recovers the robot from the wreckage, naming him “Clank.” Clank shows Ratchet a recording of Chairman Drek of the Blarg race. In the recording, Drek explains that his home planet has become so polluted it is now uninhabitable. Drek’s solution is to build a new planet for his race by extracting areas from other planets! What’s worse is that Drek has developed a superweapon called the Deplanetizer which will destroy Veldin to make room for his new planet. Fearing that Drek will destroy everything in his path, Ratchet and Clank team up for their first explosive adventure to save the galaxy.",2002-11-04 00:00:00.000,82,NULL,80.0000,2,82.0753,195
59452,4165,Castleween,NULL,2002-11-29 00:00:00.000,NULL,NULL,NULL,NULL,25.0000,1
59525,71101,Arthur's Knights II: The Secret of Merlin,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59859,138295,Ghost 'n Goblins Exceed,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60021,85734,Anstoß 4,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60321,136413,TipTop,NULL,2002-12-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60685,84126,Sven Zwø,NULL,2002-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61062,68965,Necromania: Trap of Darkness,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61546,49638,Klonoa Heroes,"Klonoa Heroes is the second to latest game in the series, set in an alternate universe from the other games. Here, Klonoa lives in his hometown of Breezegale and is setting his sights on becoming a true hero. The game begins with him and his friend, Chipple, trying to pluck a special flower, the Hikari Sakura (literally the Light Sakura or Light Cherry-blossom) from a tree branch. The flower is said to only bloom under special circumstances, and the person who possesses it will be granted good luck. 
 
After getting the Hikari Sakura, Klonoa was informed by Popka, his small, dog-like friend, that several small monsters have taken up residence around his town, and Klonoa rushes to beat them back. Not long after defeating them, Klonoa decides to visit his friend, a priestess-in-training named Lolo, who informs him that more monsters have been sighted on Bell Hill, located just up the path from the shrine she is studying in. After promising he will come back safely, Klonoa makes his way to the top of the hill, only to be surrounded by several small, round creatures called Moos. Just then, he is rescued by a young man on the motorcycle who calls himself Guntz.",2002-12-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61700,43509,Bust-A-Bloc,NULL,2002-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61786,49734,Oshaberi Inko Club,NULL,2002-05-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61803,49992,Tonka Construction Site,NULL,2002-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62151,49234,Medabots AX: Rokusho Version,NULL,2002-08-09 00:00:00.000,2,NULL,NULL,NULL,79.9126,6
62200,79734,WRC: Fia World Rally Championship Arcade,NULL,2002-08-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62221,49158,Contra Advance: The Alien Wars EX,NULL,2002-11-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62226,49351,Zidane: Football Generation 2002,NULL,2002-12-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62234,163572,The Legend of Zelda: Four Swords,NULL,2002-12-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62513,165307,Medal of Honor: Underground,NULL,2002-12-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63026,65693,Lost Memory of Angel Frane 2,NULL,2002-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63127,43692,Dragstars,NULL,2002-05-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63287,1757,Mega Man Battle Network 3 White,NULL,2002-12-06 00:00:00.000,2,NULL,NULL,NULL,88.5005,17
63586,49759,PukuPuku Tennen Kairanban,NULL,2002-05-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63723,135810,SpongeBob SquarePants Saves the Krusty Krab,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63776,70431,The Renai Simulation: Renai Kissa Watashi ni Oma Cafe,"The story is about a heroine who takes over a coffee shop after the death of her parents, and manages the shop with five heroines as waitresses. In particular, the heroine's likability is influenced by the coffee blend.",2002-12-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64360,56874,Papyrus : La Vengeance d'Aker,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64376,71996,Kick Off 2002,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64464,43757,Gatchaman: The Shooting,NULL,2002-07-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64642,49748,Nippon Pro Mahjong Renmei Kounin: Tetsuman Advance ~Menkyo Kaiden Series~,NULL,2002-05-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64716,49599,Ghost Trap,NULL,2002-08-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64777,37445,Gekitou! Crash Gear Turbo: Gear Champion League,NULL,2002-09-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65015,140704,Prom Night,"It's the night of your senior prom! You can hardly believe it. After four long years, you're about to graduate. What's more, your date is Laurie Reynolds, a tall blonde on whom you've had a crush for years. You still can't believe you worked up the nerve to ask her out, or that she agreed to come with you. You're bursting with pride as you pull up to the St. Francis hotel in your brand-new BMW Z3 convertible, Laurie at your side. You're ready for the night of your life. 
 
	You goal, as it has been for your entire high school career, is to make it all the way with Laurie. Hopefully, you'll have some fun along the way ...",2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
